data_source,feature_description,feature_name,product_line,referrer_url,url
html,"Track key details about every deal, including stage, quotes, products, and more.",Opportunity Tracking,Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,Get the complete view of all customer engagement in one place.,"Task Management, Activity Feed",Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,"Advanced reporting features include cross filters, joined reports, bucketing, and history tracking.",Advanced Reporting Features,Sales Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-cloud/
html,Share and collaborate on key files relevant to each deal.,Files,Sales Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-cloud/
html,N/A,Export Model in R Code,Einstein Analytics,https://www.salesforce.com/editions-pricing/analytics/,https://www.salesforce.com/editions-pricing/einstein-analytics/
html,N/A,Model Feedback Loop,Einstein Analytics,https://www.salesforce.com/editions-pricing/analytics/,https://www.salesforce.com/editions-pricing/einstein-analytics/
html,N/A,Prediction Monitoring,Einstein Analytics,https://www.salesforce.com/editions-pricing/analytics/,https://www.salesforce.com/editions-pricing/einstein-analytics/
html,Design customer journeys that trigger responses to activity throughout the customer lifecycle to build deeper customer relationships and measure the effectiveness of each interaction.,Journey Builder,"Email, Mobile, and Web Marketing",https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/email/
html,Create personalized subject lines and message content to drive email engagement.,Personalization Tools,"Email, Mobile, and Web Marketing",https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/email/
html,Build apps using your company's custom data.,Custom Objects,Self-Service,https://www.salesforce.com/editions-pricing/community-cloud/,https://www.salesforce.com/editions-pricing/community-cloud/self-service/
html,Each edition includes a stated minimum storage to be shared by all users. Additional storage is available per-org.,Data Storage,Self-Service,https://www.salesforce.com/editions-pricing/community-cloud/,https://www.salesforce.com/editions-pricing/community-cloud/self-service/
html,"Connect external systems and data to Salesforce using APIs — REST, SOAP, and more.",API Calls/Day,Self-Service,https://www.salesforce.com/editions-pricing/community-cloud/,https://www.salesforce.com/editions-pricing/community-cloud/self-service/
html,"Extend standard CRM objects to external users. Provide secure access to support documentation, FAQ, and Knowledge.",Standard Objects,External Apps,https://www.salesforce.com/editions-pricing/community-cloud/,https://www.salesforce.com/editions-pricing/community-cloud/external-apps/
html,"Provide customers and partners a full view of their profiles, including activity history, contacts, and communications.",Accounts and Contacts,External Apps,https://www.salesforce.com/editions-pricing/community-cloud/,https://www.salesforce.com/editions-pricing/community-cloud/external-apps/
html,"Provide customers and partners with access to knowledge articles and FAQ to provide excellent self-service, fast.",Knowledge (Read-Only),External Apps,https://www.salesforce.com/editions-pricing/community-cloud/,https://www.salesforce.com/editions-pricing/community-cloud/external-apps/
html,"Create known-user personalization of storefront, theme, language, product, and pricing.",Storefront Personalization,Salesforce B2B Commerce,https://www.salesforce.com/editions-pricing/commerce-cloud/,https://www.salesforce.com/editions-pricing/commerce-cloud/b2b/
html,Additional competitor and SEO keywords available for purchase.,Competitor Monitoring,Pardot,https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/pardot/
html,Additional competitor and SEO keywords available for purchase.,SEO Keyword Monitoring,Pardot,https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/pardot/
html,Internal and external care team members can collaborate on specific care plans.,Care Team Collaboration,Health Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/health-cloud/
html,Streamline patient referrals with tools to enhance management and collaboration throughout the entire referral process.,Referral Management,Health Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/health-cloud/
html,"Boost productivity in fast-paced sales environments with everything a rep needs to close business faster, all on one screen.",Sales Console App,Financial Services Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/financial-services-cloud/
html,Model your sales territories into a logical and flexible structure that maps the right sales reps to the right customers.,Enterprise Territory Management,Manufacturing Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/manufacturing-cloud/
html,Help your sales teams manage contract approvals and renewals.,Contracts,Manufacturing Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/manufacturing-cloud/
html,Deliver more efficient support by routing cases to the right agent.,Omni-Channel Routing (Basic),Sales and Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-and-service-cloud/
html,"Deliver AI-powered contextual recommendations at the moment of maximum impact. There are 5,000 requests included monthly. More available for an extra cost.",Next Best Action,Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,"Continue using the Salesforce mobile app, including creating new records, even without connectivity. Your data will sync once you’re back online.",Offline Access,Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,Automatically get the most up-to-date content and recommendations on what to follow and join.,Topics and Recommendations,Sales Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-cloud/
html,N/A,Protected Fields for Bias Protection,Einstein Analytics,https://www.salesforce.com/editions-pricing/analytics/,https://www.salesforce.com/editions-pricing/einstein-analytics/
html,N/A,Einstein Data Insights,Einstein Analytics,https://www.salesforce.com/editions-pricing/analytics/,https://www.salesforce.com/editions-pricing/einstein-analytics/
html,"Collect data, like customer attributes and behavior, with Einstein. Then, automatically serve the right content or products to every unique individual on your website or app, in real time.",Einstein Recommendations (Web),"Email, Mobile, and Web Marketing",https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/email/
html,"Set access, roles, and permissions for different tiers of agents.",Custom User Roles and Permissions,"Email, Mobile, and Web Marketing",https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/email/
html,"Make more informed, consistent decisions with real-time custom pipeline reports and dashboards.",Customizable Reports and Dashboards,External Apps,https://www.salesforce.com/editions-pricing/community-cloud/,https://www.salesforce.com/editions-pricing/community-cloud/external-apps/
html,"Share select files and documents with customers and partners, and invite them to collaborate.",Files,External Apps,https://www.salesforce.com/editions-pricing/community-cloud/,https://www.salesforce.com/editions-pricing/community-cloud/external-apps/
html,"Connect customers and partners, and empower them to collaborate.",Chatter,External Apps,https://www.salesforce.com/editions-pricing/community-cloud/,https://www.salesforce.com/editions-pricing/community-cloud/external-apps/
html,Promote featured products on splash page.,Targeted Promotion Management,Salesforce B2B Commerce,https://www.salesforce.com/editions-pricing/commerce-cloud/,https://www.salesforce.com/editions-pricing/commerce-cloud/b2b/
